Common,Scientific,Length,Recordist,Date,Country,Location,Type,ID,Class,Seconds,Name,NameCat,nType
Short-toed Treecreeper,Certhia brachydactyla,0:55,Thomas Lüthi,2018-01-23 00:00:00,Switzerland,"Fulenbach, Olten, Solothurn",song,XC400924,2,55,Certhia brachydactyla,120,song
Short-toed Treecreeper,Certhia brachydactyla,0:52,johannes buhl,2017-10-13 00:00:00,Germany,"Augsburg,Siebenbrunn-Süd north",call,XC391358,2,52,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla,0:22,johannes buhl,2017-10-13 00:00:00,Germany,"Augsburg,Siebenbrunn-Süd north",call,XC391351,2,22,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla,0:28,johannes buhl,2017-09-29 00:00:00,Germany,"Augsburg,Siebenbrunn-Süd north",call,XC388782,2,28,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla,0:31,Jordi Calvet,2017-07-22 00:00:00,Spain,"Torrent del Castell, PN.Montserrat",call,XC385625,2,31,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla,0:08,johannes buhl,2017-07-23 00:00:00,Germany,"Augsburg, Siebentischwald, east of past Behringer Hof",call,XC384111,2,8,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla,0:03,Cedric Mroczko,2017-03-11 00:00:00,France,"Roussayrolles, Tarn, Occitanie",song,XC382322,2,3,Certhia brachydactyla,120,song
Short-toed Treecreeper,Certhia brachydactyla,0:35,Cedric Mroczko,2017-03-11 00:00:00,France,"Roussayrolles, Tarn, Occitanie",call,XC382195,2,35,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla,0:16,Frank A. Roos,2014-02-08 00:00:00,Netherlands,"Driebergen-Rijsenburg, Utrechtse Heuvelrug, Utrecht",song,XC379082,2,16,Certhia brachydactyla,120,song
Short-toed Treecreeper,Certhia brachydactyla,0:03,Frank A. Roos,2015-01-20 00:00:00,Netherlands,"Westbroek, De Bilt, Utrecht",song,XC379080,2,3,Certhia brachydactyla,120,song
Short-toed Treecreeper,Certhia brachydactyla,0:02,Frank A. Roos,2015-02-23 00:00:00,Netherlands,"Westbroek, De Bilt, Utrecht",song,XC379079,2,2,Certhia brachydactyla,120,song
Short-toed Treecreeper,Certhia brachydactyla,0:09,Frank A. Roos,2016-02-15 00:00:00,Netherlands,"Oud Zuilen, Maarssen, Utrecht","call, song",XC379046,2,9,Certhia brachydactyla,120,others
Short-toed Treecreeper,Certhia brachydactyla,0:28,Stanislas Wroza,2017-07-02 00:00:00,France,"Saint-Pons-de-Mauchiens, Hérault, Occitanie",song,XC378656,2,28,Certhia brachydactyla,120,song
Short-toed Treecreeper,Certhia brachydactyla,0:48,Esperanza Poveda,2017-05-07 00:00:00,Spain,"castaño del robledo, huelva, andalucía","male, song",XC377740,2,48,Certhia brachydactyla,120,isong
Short-toed Treecreeper,Certhia brachydactyla,0:45,Esperanza Poveda,2017-05-01 00:00:00,Spain,"linares de la sierra, huelva, andalucía","begging call, call, female, juvenile, male",XC377486,2,45,Certhia brachydactyla,120,icall
Short-toed Treecreeper,Certhia brachydactyla,0:13,José Carlos Sires,2017-04-13 00:00:00,Spain,"campos de hernán perea, sierra de segura, jaén, andalucía",call,XC372917,2,13,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla,0:18,Annette Hamann,2017-03-25 00:00:00,Germany,"Berlin, Berlin",song,XC361312,2,18,Certhia brachydactyla,120,song
Short-toed Treecreeper,Certhia brachydactyla,0:13,Mark Horvath,2017-03-17 00:00:00,Hungary,"Gyula, Gyulai, Békés County",song,XC360943,2,13,Certhia brachydactyla,120,song
Short-toed Treecreeper,Certhia brachydactyla,0:04,Annette Hamann,2017-03-03 00:00:00,Germany,"Berlin, Berlin",song,XC357579,2,4,Certhia brachydactyla,120,song
Short-toed Treecreeper,Certhia brachydactyla,0:06,Annette Hamann,2017-03-03 00:00:00,Germany,"Berlin, Berlin",song,XC357578,2,6,Certhia brachydactyla,120,song
Short-toed Treecreeper,Certhia brachydactyla,0:25,Stanislas Wroza,2017-02-18 00:00:00,France,"Lachaussée, Meuse, Grand Est",song,XC356119,2,25,Certhia brachydactyla,120,song
Short-toed Treecreeper,Certhia brachydactyla,0:18,Cedric Mroczko,2016-08-20 00:00:00,Spain,"Cuenca del Medio Jarama (near  Navacerrada), Madrid, Comunidad de Madrid","call, song",XC350328,2,18,Certhia brachydactyla,120,others
Short-toed Treecreeper,Certhia brachydactyla,0:28,Cedric Mroczko,2016-08-19 00:00:00,Spain,"Puerto de Navacerrada, Cercedilla, Comunidad de Madrid",song,XC349081,2,28,Certhia brachydactyla,120,song
Short-toed Treecreeper,Certhia brachydactyla,0:20,Stanislas Wroza,2016-12-18 00:00:00,France,"Loc-Brévalaire, Finistère, Bretagne","call, song",XC347877,2,20,Certhia brachydactyla,120,others
Short-toed Treecreeper,Certhia brachydactyla,0:35,johannes buhl,2016-12-14 00:00:00,Germany,augsburg-siebentischwald-ehem. behringer hof,call,XC347550,2,35,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla,0:08,José Carlos Sires,2016-09-20 00:00:00,Spain,"arroyo algarbe, hinojos, huelva, andalucía",call,XC346512,2,8,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla,0:23,José Carlos Sires,2016-09-20 00:00:00,Spain,"arroyo algarbe, hinojos, huelva, andalucía","call, male, song",XC343436,2,23,Certhia brachydactyla,120,others
Short-toed Treecreeper,Certhia brachydactyla,0:09,José Carlos Sires,2016-09-20 00:00:00,Spain,"arroyo algarbe, hinojos, huelva, andalucía",call,XC343435,2,9,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla,0:06,José Carlos Sires,2016-09-20 00:00:00,Spain,"arroyo algarbe, hinojos, huelva, andalucía",call,XC343434,2,6,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla,0:04,johannes buhl,2016-10-30 00:00:00,Germany,"augsburg, siebentischwald - 48.317184, 10.941688",call,XC343289,2,4,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla,0:34,Szymon Pławecki,2016-10-05 00:00:00,Poland,"Gmina Pszczyna (near  Łąka), pszczyński, śląskie",call,XC342206,2,34,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla,0:14,johannes buhl,2016-10-24 00:00:00,Germany,"augsburg, siebentischwald - 48.317184, 10.941688",call,XC342133,2,14,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla,0:06,johannes buhl,2016-10-23 00:00:00,Germany,"augsburg, siebentischwald - 48.317184, 10.941688",song,XC342132,2,6,Certhia brachydactyla,120,song
Short-toed Treecreeper,Certhia brachydactyla,0:05,johannes buhl,2016-10-14 00:00:00,Germany,augsburg-siebentischwald-ehem. behringer hof,call,XC340397,2,5,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla,0:12,Giuseppe Speranza,2016-10-20 00:00:00,Italy,"Trent (near  Località Produttiva I), Provincia di Trento, Trentino-Alto Adige",call,XC339517,2,12,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla,0:41,Cedric Mroczko,2016-08-19 00:00:00,Spain,"Puerto de Navacerrada, Cercedilla, Comunidad de Madrid",song,XC338609,2,41,Certhia brachydactyla,120,song
Short-toed Treecreeper,Certhia brachydactyla,0:17,Cedric Mroczko,2016-08-19 00:00:00,Spain,"Puerto de Navacerrada, Cercedilla, Comunidad de Madrid",call,XC338608,2,17,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla,0:17,Jeroen Vermeulen,2016-09-25 00:00:00,Belgium,"Vorselaar, Antwerpen, Vlaanderen",song,XC338373,2,17,Certhia brachydactyla,120,song
Short-toed Treecreeper,Certhia brachydactyla,0:11,Nick Komar,2016-09-15 00:00:00,Germany,"Hamburg, Hamburg",call,XC337084,2,11,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla brachydactyla,0:09,Cedric Mroczko,2016-08-17 00:00:00,Spain,"Puerto de Navacerrada, Cercedilla, Comunidad de Madrid",call,XC335489,2,9,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla,0:24,Cedric Mroczko,2016-06-26 00:00:00,France,"Albaret-le-Comtal, Lozère, Languedoc-Roussillon Midi-Pyrénées",song,XC333354,2,24,Certhia brachydactyla,120,song
Short-toed Treecreeper,Certhia brachydactyla,0:14,Cedric Mroczko,2016-06-26 00:00:00,France,"Albaret-le-Comtal, Lozère, Languedoc-Roussillon Midi-Pyrénées",song,XC333353,2,14,Certhia brachydactyla,120,song
Short-toed Treecreeper,Certhia brachydactyla,0:25,johannes buhl,2016-08-27 00:00:00,Germany,BKH -augsburg ..station E1,call,XC333071,2,25,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla dorotheae,0:28,Lars Lachmann,2016-07-28 00:00:00,Cyprus,"Mount Olympos, Limassol",call,XC330921,2,28,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla dorotheae,0:26,Lars Lachmann,2016-07-28 00:00:00,Cyprus,"Mount Olympos, Limassol",call,XC330920,2,26,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla,0:25,Albert Lastukhin,2016-07-14 00:00:00,Bulgaria,"Kiten, Primorsko, Burgas",call,XC330714,2,25,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla,0:10,Albert Lastukhin,2016-07-14 00:00:00,Bulgaria,"Kiten, Primorsko, Burgas",call,XC330712,2,10,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla,0:11,Albert Lastukhin,2016-07-14 00:00:00,Bulgaria,"Kiten, Primorsko, Burgas",call,XC330710,2,11,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla brachydactyla,0:05,Cedric Mroczko,2016-05-28 00:00:00,France,"Andon, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",call,XC326564,2,5,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla brachydactyla,0:21,Thomas Sacher,2016-07-01 00:00:00,Germany,"Main-Kinzig-Kreis (near  Gutsbezirk Spessart), Darmstadt, Hessen",begging call,XC325065,2,21,Certhia brachydactyla,120,icall
Short-toed Treecreeper,Certhia brachydactyla brachydactyla,0:06,Cedric Mroczko,2016-05-26 00:00:00,France,"Saint-Vallier-de-Thiey, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",call,XC324978,2,6,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla,0:04,José Carlos Sires,2016-05-21 00:00:00,Spain,"dehesa san francisco, santa olalla del cala, huelva, andalucía",call,XC319546,2,4,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla,0:29,José Carlos Sires,2016-05-21 00:00:00,Spain,"dehesa san francisco, santa olalla del cala, huelva, andalucía","male, song",XC319545,2,29,Certhia brachydactyla,120,isong
Short-toed Treecreeper,Certhia brachydactyla,0:04,José Carlos Sires,2016-05-21 00:00:00,Spain,"dehesa san francisco, santa olalla del cala, huelva, andalucía","male, song",XC319544,2,4,Certhia brachydactyla,120,isong
Short-toed Treecreeper,Certhia brachydactyla,0:13,Antonio Xeira,2015-10-06 00:00:00,Portugal,"Parque da paz (near Almada), Almada, Setúbal",song,XC318511,2,13,Certhia brachydactyla,120,song
Short-toed Treecreeper,Certhia brachydactyla,0:28,Stuart Fisher,2016-05-13 00:00:00,Bulgaria,"Primorski (near  Varna), Varna Municipality, Varna",song,XC317911,2,28,Certhia brachydactyla,120,song
Short-toed Treecreeper,Certhia brachydactyla,0:10,Jordi Calvet,2016-03-20 00:00:00,Spain,"El Vallès Occidental (near  Vacarisses), Barcelona, Cataluña",call,XC310696,2,10,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla,0:22,Alexandre Moreira,2016-03-24 00:00:00,Portugal,"Pedras Salgadas, Vila Pouca de Aguiar, Vila Real",song,XC308697,2,22,Certhia brachydactyla,120,song
Short-toed Treecreeper,Certhia brachydactyla,0:01,brickegickel,2016-03-18 00:00:00,Germany,"Frankfurt am Main, Darmstadt, Hessen",song,XC307587,2,1,Certhia brachydactyla,120,song
Short-toed Treecreeper,Certhia brachydactyla,0:09,Jerome Fischer,2016-02-11 00:00:00,Switzerland,"Cudrefin, Broye-Vully, Vaud",call,XC303039,2,9,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla,0:33,Jerome Fischer,2016-02-02 00:00:00,Switzerland,"Cudrefin, Broye-Vully, Vaud",song,XC303035,2,33,Certhia brachydactyla,120,song
Short-toed Treecreeper,Certhia brachydactyla,0:56,José Carlos Sires,2016-02-02 00:00:00,Spain,"cortijo los quejigares, sierra de las nieves, málaga, andalucía",call,XC302677,2,56,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla,0:26,José Carlos Sires,2015-12-21 00:00:00,Spain,"refugio de la serpiente, estepa, Sevilla, Andalucía","male, song",XC300969,2,26,Certhia brachydactyla,120,isong
Short-toed Treecreeper,Certhia brachydactyla,0:25,Manuel Grosselet,2016-01-09 00:00:00,France,"Petit-Mars, Loire-Atlantique, Pays de la Loire",song,XC298734,2,25,Certhia brachydactyla,120,song
Short-toed Treecreeper,Certhia brachydactyla,0:08,Manuel Grosselet,2016-01-06 00:00:00,France,"Valle du Gesvres entre pont de Massigné y Pont de Forges, La Chapelle-sur-Erdre, Loire-Atlantique, Pays de la Loire",call,XC298369,2,8,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla,0:02,Antonio Xeira,2015-10-12 00:00:00,Portugal,"Parque da paz (near Almada), Almada, Setúbal",call,XC297328,2,2,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla,0:14,José Carlos Sires,2015-10-02 00:00:00,Spain,"observatorio de la rocina, el rocío, huelva, andalucía",call,XC286769,2,14,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla,0:53,José Carlos Sires,2015-06-17 00:00:00,Spain,"área recreativa del real de la jara, sevilla, andalucía","begging call, call, juvenile",XC282165,2,53,Certhia brachydactyla,120,icall
Short-toed Treecreeper,Certhia brachydactyla,0:23,José Carlos Sires,2015-06-17 00:00:00,Spain,"área recreativa del real de la jara, sevilla, andalucía","begging call, call, juvenile",XC282163,2,23,Certhia brachydactyla,120,icall
Short-toed Treecreeper,Certhia brachydactyla,0:12,Nikolay Sariev,2015-09-18 00:00:00,Bulgaria,"Slivata, Strelcha, Pazardzhik Province",call,XC282091,2,12,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla,0:39,Nikolay Sariev,2015-09-18 00:00:00,Bulgaria,"Slivata, Strelcha, Pazardzhik Province",call,XC282090,2,39,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla,0:28,José Carlos Sires,2015-06-15 00:00:00,Spain,"área recreativa del real de la jara, sevilla, andalucía","male, song",XC280859,2,28,Certhia brachydactyla,120,isong
Short-toed Treecreeper,Certhia brachydactyla,0:38,Agostinho Tomás,2015-03-22 00:00:00,Portugal,"São Facundo e Vale das Mós, Abrantes, Santarém",call,XC279730,2,38,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla,0:30,José Carlos Sires,2015-05-27 00:00:00,Spain,"parque de maría luisa, sevilla, andalucía","male, song",XC278422,2,30,Certhia brachydactyla,120,isong
Short-toed Treecreeper,Certhia brachydactyla,0:17,José Carlos Sires,2015-05-26 00:00:00,Spain,"observatorio de la rocina, el rocío, huelva, andalucía",song,XC278163,2,17,Certhia brachydactyla,120,song
Short-toed Treecreeper,Certhia brachydactyla,0:28,José Carlos Sires,2015-05-26 00:00:00,Spain,"observatorio de la rocina, el rocío, huelva, andalucía","call, song",XC278162,2,28,Certhia brachydactyla,120,others
Short-toed Treecreeper,Certhia brachydactyla,0:33,José Carlos Sires,2015-05-14 00:00:00,Spain,"dehesa de abajo, puebla del río, sevilla, andalucía","male, song",XC269703,2,33,Certhia brachydactyla,120,isong
Short-toed Treecreeper,Certhia brachydactyla,0:24,José Carlos Sires,2015-02-23 00:00:00,Spain,"jardines de los alcázares, sevilla, andalucía","male, song",XC251836,2,24,Certhia brachydactyla,120,isong
Short-toed Treecreeper,Certhia brachydactyla,0:11,José Carlos Sires,2015-02-13 00:00:00,Spain,"jardín americano, sevilla, andalucía","call, male",XC246883,2,11,Certhia brachydactyla,120,icall
Short-toed Treecreeper,Certhia brachydactyla,0:16,Joe Klaiber,2009-04-25 00:00:00,Germany,"Berlin, Berlin",song,XC243609,2,16,Certhia brachydactyla,120,song
Short-toed Treecreeper,Certhia brachydactyla,0:19,José Carlos Sires,2015-01-16 00:00:00,Spain,"rivera del huéznar, sierra norte, sevilla, andalucía",call,XC240431,2,19,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla,0:17,brickegickel,2015-05-01 00:00:00,Germany,"Frankfurt am Main, Darmstadt, Hessen",song,XC238546,2,17,Certhia brachydactyla,120,song
Short-toed Treecreeper,Certhia brachydactyla,0:49,Yoann BLANCHON,2015-03-28 00:00:00,France,"Le Val, Var, Provence-Alpes-Côte d'Azur",call,XC234089,2,49,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla,0:07,Lüthi Thomas,2015-04-01 00:00:00,Switzerland,"Hägendorf, Olten, Canton of Solothurn",call,XC233799,2,7,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla,0:43,Corrado Zanini,2015-03-20 00:00:00,Italy,"Sant'Anna d'Alfaedo, Verona, Veneto","call, song",XC233049,2,43,Certhia brachydactyla,120,others
Short-toed Treecreeper,Certhia brachydactyla,0:35,Per Poulsen,2009-04-21 00:00:00,Denmark,"Marbæk plantage, Esbjerg Municipality, Region Syddanmark",song,XC217999,2,35,Certhia brachydactyla,120,song
Short-toed Treecreeper,Certhia brachydactyla,0:02,Jordi Calvet,2015-01-18 00:00:00,Spain,"Plans de la Vinya nova, Collbató, Catalunya",call,XC212453,2,2,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla,0:20,José Carlos Sires,2015-01-08 00:00:00,Spain,"parque de maría luisa, sevilla, andalucía","male, song",XC209706,2,20,Certhia brachydactyla,120,isong
Short-toed Treecreeper,Certhia brachydactyla,0:02,Giovanni Boano,2013-04-27 00:00:00,Italy,"Gargano National Park, Foggia, Puglia",song,XC207174,2,2,Certhia brachydactyla,120,song
Short-toed Treecreeper,Certhia brachydactyla,0:13,Marcin Sołowiej,2014-05-12 00:00:00,Poland,"Szczecin, West Pomerania",call,XC198955,2,13,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla rossocaucasica,0:29,Albert Lastukhin,2014-08-23 00:00:00,Georgia,"Abchasia, Pizunda",call,XC193489,2,29,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla rossocaucasica,0:29,Albert Lastukhin,2014-08-20 00:00:00,Georgia,"Abchasia, Pizunda",call,XC193261,2,29,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla rossocaucasica,0:09,Albert Lastukhin,2014-08-20 00:00:00,Georgia,"Abchasia, Pizunda",call,XC193260,2,9,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla,0:42,Lars Lachmann,2014-04-02 00:00:00,Germany,"Hermsdorf, Berlin",song,XC190673,2,42,Certhia brachydactyla,120,song
Short-toed Treecreeper,Certhia brachydactyla,0:12,Kerem Ali Boyla,2014-05-03 00:00:00,Turkey,"Yeniçağa, Bolu Province","begging call, juvenile",XC184416,2,12,Certhia brachydactyla,120,icall
Short-toed Treecreeper,Certhia brachydactyla,0:59,Niels Krabbe,2014-04-07 00:00:00,Spain,"Parador de Gredos, Spain",song,XC173839,2,59,Certhia brachydactyla,120,song
Short-toed Treecreeper,Certhia brachydactyla,0:14,Sonnenburg,2014-02-21 00:00:00,Germany,"Dahme-Spreewald (near  Heidesee), Brandenburg",call,XC167829,2,14,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla megarhynchos,0:51,Nicole Bouglouan,2014-02-19 00:00:00,France,"La Teste-de-Buch, Gironde, Aquitaine","call, song",XC167768,2,51,Certhia brachydactyla,120,others
Short-toed Treecreeper,Certhia brachydactyla megarhynchos,0:57,Nicole Bouglouan,2014-02-19 00:00:00,France,"La Teste-de-Buch, Gironde, Aquitaine",song,XC167692,2,57,Certhia brachydactyla,120,song
Short-toed Treecreeper,Certhia brachydactyla,0:08,Sonnenburg,2014-02-16 00:00:00,Germany,"Tiergarten (near  Königs Wusterhausen), Brandenburg",song,XC167568,2,8,Certhia brachydactyla,120,song
Short-toed Treecreeper,Certhia brachydactyla,0:35,Francesco Sottile,2013-07-15 00:00:00,Italy,"Bocchigliero, Province of Cosenza, Calabria",song,XC143441,2,35,Certhia brachydactyla,120,song
Short-toed Treecreeper,Certhia brachydactyla brachydactyla,0:47,Bram Piot,2013-07-13 00:00:00,France,"Les Champs Ronds, Péron, Ain","call, juvenile, male, song",XC142608,2,47,Certhia brachydactyla,120,others
Short-toed Treecreeper,Certhia brachydactyla,0:33,Bernard BOUSQUET,2013-07-14 00:00:00,France,"Baziège, Haute-Garonne, Midi-Pyrénées","call, juvenile",XC142541,2,33,Certhia brachydactyla,120,icall
Short-toed Treecreeper,Certhia brachydactyla,0:50,Erik Roels,2011-04-01 00:00:00,Belgium,"Laarne, East Flanders, Flemish Region","call, male, song",XC142467,2,50,Certhia brachydactyla,120,others
Short-toed Treecreeper,Certhia brachydactyla,0:29,Erik Roels,2012-05-23 00:00:00,Belgium,"Berlare, East Flanders, Flemish Region","call, male, song",XC142298,2,29,Certhia brachydactyla,120,others
Short-toed Treecreeper,Certhia brachydactyla,0:38,Volker Arnold,2013-06-04 00:00:00,Germany,"Riesewohld, Dithmarschen, Schleswig-Holstein, VI",song,XC136233,2,38,Certhia brachydactyla,120,song
Short-toed Treecreeper,Certhia brachydactyla,0:21,Manuel Grosselet,2013-05-19 00:00:00,France,"Pouzols, Hérault, Languedoc-Roussillon",call,XC134424,2,21,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla,0:15,Manuel Grosselet,2013-05-20 00:00:00,France,"Pouzols, Hérault, Languedoc-Roussillon",call,XC134365,2,15,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla,0:23,Jean-Yves Paquet,2013-04-20 00:00:00,Belgium,"Wellin, Luxembourg, Walloon Region",song,XC131078,2,23,Certhia brachydactyla,120,song
Short-toed Treecreeper,Certhia brachydactyla,1:00,Mathieu Taillade,0000-00-00,France,"Biganos, Gironde, Aquitaine","male, song",XC128903,2,60,Certhia brachydactyla,120,isong
Short-toed Treecreeper,Certhia brachydactyla,0:21,Mathieu Taillade,0000-00-00,France,"Biganos, Gironde, Aquitaine",call,XC128101,2,21,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla,0:48,Mathieu Taillade,0000-00-00,France,"La Teste-de-Buch, Gironde, Aquitaine",call,XC127065,2,48,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla dorotheae,0:35,Johannes Honold,2013-02-22 00:00:00,Cyprus,Troodos Visitor Centre,song,XC123404,2,35,Certhia brachydactyla,120,song
Short-toed Treecreeper,Certhia brachydactyla,0:50,Mathieu Taillade,0000-00-00,France,"La Teste-de-Buch, Gironde, Aquitaine",call,XC123400,2,50,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla,0:40,Patrik Åberg,2008-04-12 00:00:00,Sweden,"Alnarpsparken, Alnarp, Skåne",call,XC28229,2,40,Certhia brachydactyla,120,call
Short-toed Treecreeper,Certhia brachydactyla,0:17,Patrik Åberg,2008-04-12 00:00:00,Sweden,"Alnarpsparken, Alnarp, Skåne","call, song",XC28228,2,17,Certhia brachydactyla,120,others
Short-toed Treecreeper,Certhia brachydactyla,0:18,Niels Krabbe,1988-04-26 00:00:00,Denmark,Skovsgaard,"call, song",XC25927,2,18,Certhia brachydactyla,120,others
Red-breasted Flycatcher,Ficedula parva,0:29,Romuald Mikusek,2018-06-27 00:00:00,Poland,"Gmina Komańcza, sanocki, Województwo podkarpackie","alarm call, female",XC425825,1,29,Ficedula parva,219,icall
Red-breasted Flycatcher,Ficedula parva,0:31,Fredrik Lennartsson,2017-05-26 00:00:00,Sweden,"Ronneby, Ronneby Municipality, Blekinge län",song,XC424816,1,31,Ficedula parva,219,song
Red-breasted Flycatcher,Ficedula parva,0:42,Romuald Mikusek,2018-06-03 00:00:00,Poland,"Gmina Rymanów, krośnieński, Województwo podkarpackie","alarm call, female, male",XC424388,1,42,Ficedula parva,219,icall
Red-breasted Flycatcher,Ficedula parva,1:00,Lars Edenius,2018-06-11 00:00:00,Russian Federation,"Gorod Severoural'sk, Sverdlovskaya oblast'",call,XC420691,1,60,Ficedula parva,219,call
Red-breasted Flycatcher,Ficedula parva,0:18,Marcin Sołowiej,2018-06-02 00:00:00,Poland,"Hel, pucki, pomorskie",call,XC420103,1,18,Ficedula parva,219,call
Red-breasted Flycatcher,Ficedula parva,0:15,Marcin Sołowiej,2018-06-02 00:00:00,Poland,"Hel, pucki, pomorskie",call,XC420102,1,15,Ficedula parva,219,call
Red-breasted Flycatcher,Ficedula parva,0:58,Magnus Gelang,2018-05-26 00:00:00,Sweden,"Örskär, Östhammar Municipality, Uppsala län",song,XC420041,1,58,Ficedula parva,219,song
Red-breasted Flycatcher,Ficedula parva,0:40,Hannu Varkki,2017-05-23 00:00:00,Finland,"Mustavuori, Helsinki, Uusimaa",song,XC418646,1,40,Ficedula parva,219,song
Red-breasted Flycatcher,Ficedula parva,0:42,Lars Edenius,2018-06-01 00:00:00,Sweden,"Ekmans, Umeå, Västerbottens län",song,XC417930,1,42,Ficedula parva,219,song
Red-breasted Flycatcher,Ficedula parva,0:41,Lars Edenius,2018-06-01 00:00:00,Sweden,"Ekmans, Umeå, Västerbottens län",song,XC417929,1,41,Ficedula parva,219,song
Red-breasted Flycatcher,Ficedula parva,0:41,Lars Edenius,2018-05-26 00:00:00,Sweden,"Stora Tuvan, Umeå, Västerbottens län","male, song",XC416942,1,41,Ficedula parva,219,isong
Red-breasted Flycatcher,Ficedula parva,0:18,Bjørn Penk,2018-05-21 00:00:00,Norway,"Hurum, Buskerud","male, song",XC416419,1,18,Ficedula parva,219,isong
Red-breasted Flycatcher,Ficedula parva,0:34,Lars Edenius,2018-05-22 00:00:00,Sweden,"Ängsbacka, Umeå Municipality, Västerbottens län",song,XC416356,1,34,Ficedula parva,219,song
Red-breasted Flycatcher,Ficedula parva,0:37,Lars Edenius,2018-05-22 00:00:00,Sweden,"Ängsbacka, Umeå Municipality, Västerbottens län",song,XC416355,1,37,Ficedula parva,219,song
Red-breasted Flycatcher,Ficedula parva,0:48,Markus Rehnberg,2018-05-18 00:00:00,Sweden,"Björnö, Västerås","call, song",XC415883,1,48,Ficedula parva,219,others
Red-breasted Flycatcher,Ficedula parva,0:45,Lars Edenius,2018-05-15 00:00:00,Sweden,"Stora Tuvan, Umeå, Västerbottens län",song,XC415545,1,45,Ficedula parva,219,song
Red-breasted Flycatcher,Ficedula parva,0:46,Lars Edenius,2018-05-15 00:00:00,Sweden,"Stora Tuvan, Umeå, Västerbottens län",song,XC415544,1,46,Ficedula parva,219,song
Red-breasted Flycatcher,Ficedula parva,0:20,Lars Edenius,2018-05-15 00:00:00,Sweden,"Stora Tuvan, Umeå, Västerbottens län",song,XC415543,1,20,Ficedula parva,219,song
